,internal_id,h3_index,latitude,longitude,name,tags,categories,place_id,address,timezone,temporarily_closed,permanently_closed,inside_of,price_level,contact_phone,contact_website,number_of_reviews,rating_stars,spending_time_min,spending_time_max,has_popularity,has_opening_hours,has_waiting_time
192,0x130e453856b77019:0x126fee70618e2584,8f3f30453421d9b,35.909899200000005,14.498146599999998,Souvenirs That Don't Suck - Sliema,{gift_shopcorporate_gift_suppliersouvenir_manufacturer},{shoppingwholesaler},ChIJGXC3VjhFDhMRhCWOYXDubxI,{108 Triq Manwel Dimech Tas-SliemaSLM 1055Malta},Europe/Malta,False,False,,,35679072313.0,http://www.souvenirsthatdontsuck.mt/,282.0,4.7,15.0,15.0,True,True,True
193,0x130e453918e77c0b:0xffd60e35f37f6cc7,8f3f30453425686,35.9100482,14.498117,Triq Manwel Dimech,,,ChIJC3znGDlFDhMRx2x_8zUO1v8,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
194,0x130e4539a1595a67:0x4d45d767f96a2a0d,8f3f3045342d60c,35.9097549,14.499692999999999,AM Language,{english_language_schoollanguage_school},{education},ChIJZ1pZoTlFDhMRDSpq-WfXRU0,{299 Triq Manwel DimechSliema SLM 1054Malta},Europe/Malta,False,False,,,35621324242.0,http://www.amlanguage.com/,121.0,4.1,,,False,True,False
195,0x130e453a4bcd538d:0x7defd6b68d07c2,8f3f3045346a8b3,35.909362,14.503086999999999,Caffé Berry,{cafecoffee_shopcoffee_storedessert_shopespresso_barorganic_storetea_housetea_store},{cafedrinksgroceries},ChIJjVPNSzpFDhMRwgeNttbvfQA,{San DuminkuSliemaMalta},Europe/Malta,False,False,,1.0,35699923183.0,http://www.caffeberry.com/,630.0,4.7,20.0,20.0,True,True,True
196,0x130e453a51440ac9:0xd173d3c4ed7b7d0a,8f3f3045346b773,35.9091576,14.5038612,Linen&Co,{souvenir_store},{shopping},ChIJyQpEUTpFDhMRCn177cTTc9E,{WG53+MG9SliemaMalta},Europe/Malta,False,False,,,35627413272.0,,9.0,3.6,,,False,True,False
197,0x130e45398db9b42b:0x88b753e562beeeed,8f3f30453473da5,35.908832000000004,14.50085,Pace Guest House,{guest_house},{misc},ChIJK7S5jTlFDhMR7e6-YuVTt4g,{10 Triq Sant' AgataTas-Sliema SLM 1015Malta},Europe/Malta,False,False,,,35621343357.0,http://www.paceguesthouse.com/,25.0,4.2,,,False,False,False
198,0x130e45c7184665cb:0x485d43d4c4a00726,8f3f30453483536,35.9051746,14.496305800000002,Piekarnia Mr Maxims,{bakery},{cafe},ChIJy2VGGMdFDhMRJgegxNRDXUg,{184 Triq Ix - XattGziraMalta},Europe/Malta,False,False,,,35627335756.0,https://www.facebook.com/mrmaximspastizzeria/,85.0,4.5,10.0,10.0,True,True,True
199,0x130e45256229dd63:0xba4f9dfa3c3a1be5,8f3f30453483cf1,35.9052394,14.4963657,Balance Bowl,{vegan_restaurant},{food},ChIJY90pYiVFDhMR5Rs6PPqdT7o,{Il182 Triq Ix - XattGzira GZR 1024Malta},Europe/Malta,False,False,,,35627320556.0,http://balance-bowl.com/,478.0,4.8,,,True,True,True
200,0x130e4537dda5f62f:0xf64604d9d2e7d0c5,8f3f30453485a0a,35.906172,14.496703,Ali Baba,{lebanese_restaurant},{food},ChIJL_al3TdFDhMRxdDn0tkERvY,{Triq Sir Frederick C. PonsonbyGziraMalta},Europe/Malta,False,False,,3.0,35621340119.0,http://hanyharb.com/,624.0,4.7,90.0,180.0,True,True,True
201,0x130e4537c16a994d:0xbcf914fead075a94,8f3f30453485a4b,35.9061756,14.4968,6 Triq Sir Frederick C. Ponsonby,,,ChIJTZlqwTdFDhMRlFoHrf4U-bw,{Il-GżiraMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
202,0x130e4537c2fc688f:0x93cbef97ecaab8f9,8f3f30453485a55,35.9061875,14.4967486,Euro Guesthouse,{hotel},{tourism},ChIJj2j8wjdFDhMR-biq7Jfvy5M,{6 Triq Sir Frederick C. Ponsonby Street GziraGZR 1075Malta},Europe/Malta,False,False,,,35621311970.0,http://www.euroguesthousemalta.com/,118.0,3.9,,,False,False,False
203,0x130e454457aefd2f:0xb499d58d76c3d281,8f3f30453491698,35.904523499999996,14.495700199999998,the Crew Cafè Bar,{barcoffee_shop},{cafedrinks},ChIJL_2uV0RFDhMRgdLDdo3VmbQ,{207 Triq Ix - XattGzira GZR 1023Malta},Europe/Malta,False,False,,,35621332508.0,https://www.thecrewcafebar.com/,133.0,4.8,,,False,True,False
204,0x130e4549df14a6c5:0x1f835a23b5c778c5,8f3f30453493759,35.9042187,14.495505800000002,Bank of Valletta p.l.c. - Gzira Branch,{bank},{service},ChIJxaYU30lFDhMRxXjHtSNagx8,{216 Triq l-ImsidaGziraMalta},Europe/Malta,False,False,,,,,17.0,2.0,10.0,45.0,True,True,True
205,0x130e450a6e7438bd:0x5af47e8f69212d52,8f3f304534a550b,35.907211100000005,14.495996700000001,David Hardware Store,{hardware_store},{wholesaler},ChIJvTh0bgpFDhMRUi0haY9-9Fo,{76 Fleet streetGziraMalta},Europe/Malta,False,False,,,35621315912.0,https://david-hardware-store.business.site/,6.0,4.5,,,False,True,False
206,0x130e4537befa53a7:0x9b987be2f7e89ff8,8f3f304534a8712,35.906368799999996,14.497360800000001,Subway,{sandwich_shopfast_food_restaurantmeal_takeawayrestaurant},{food},ChIJp1P6vjdFDhMR-J_o9-J7mJs,{144 The Strand Gzira/SliemaGZR 1026Malta},Europe/Malta,False,False,,1.0,35699626536.0,https://restaurants.subway.com/mt/malta/gzira/sliema/144-the-strand?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=52799&utm_campaign=evergreen-2020&y_source=1_MTQ5MjM4MTMtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,273.0,3.6,,,True,True,True
207,0x130e4537bf348175:0x2d6311d6911c63bb,8f3f304534aa0e9,35.906052,14.4971929,Posh Turkish,{kebab_shop},{food},ChIJdYE0vzdFDhMRu2MckdYRYy0,{Triq Sir Frederick C. PonsonbyGziraMalta},Europe/Malta,False,False,,2.0,35621341866.0,https://www.facebook.com/poshturkish/,818.0,4.5,15.0,45.0,True,True,True
208,0x130e45b521f64cc9:0x67eb424136f2b37f,8f3f304534aa705,35.9059829,14.497116,Storie & Sapori - Gzira - Malta,{restaurant},{food},ChIJyUz2IbVFDhMRf7PyNkFC62c,{152 The Strand Il-Gżira GZRGziraMalta},Europe/Malta,False,False,,2.0,35621343143.0,https://www.storieesapori.com/,390.0,4.3,60.0,120.0,True,True,True
209,0x130e4501edfb329b:0x9edcdba888218c47,8f3f304534aa844,35.9062794,14.497136300000001,St Hotels,{hotel},{tourism},ChIJmzL77QFFDhMRR4whiKjb3J4,{143 Level-1 The Strand GziraGZR 1026Malta},Europe/Malta,False,False,,,35622641503.0,https://sthotelsmalta.com/,1481.0,3.7,,,False,False,False
210,0x130e4537c13d3225:0x5f2d9e77f71b403c,8f3f304534aad1a,35.9061606,14.4968511,5 Triq Sir Frederick C. Ponsonby,,,ChIJJTI9wTdFDhMRPEAb93eeLV8,{Il-GżiraMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
211,0x130e4549c98ef66f:0xa8f230d82d333463,8f3f304534b1700,35.905896999999996,14.495333800000001,Gzira,,,ChIJb_aOyUlFDhMRYzQzLdgw8qg,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
212,0x130e4540722e50a9:0x764f4ee66936f63,8f3f304534b594a,35.9066384,14.4950398,Blubay Suites by ST Hotels,{holiday_apartment_rental},{tourism},ChIJqVAuckBFDhMRY2-TZu70ZAc,{49 Sir F. Ponsonby Street GziraGZR 1071Malta},Europe/Malta,False,False,,,35622645000.0,https://sthotelsmalta.com/blubay-suites/,1095.0,3.7,,,False,False,False
213,0x130e4538985fd4df:0x921b535d3fbfa056,8f3f3045350550a,35.911793100000004,14.496090300000002,Venture Trading,{office_equipment_suppliercomputer_repair_servicecomputer_servicecomputer_storeembossing_servicelamination_serviceoffice_supply_storeprint_shopprinter_repair_servicerubber_stamp_store},{shoppingwholesalerservice},ChIJ39RfmDhFDhMRVqC_P11TG5I,{1 Blanche Huber StreetSliema SLM 2051Malta},Europe/Malta,False,False,,,35621336325.0,http://www.venturetrading.com/,5.0,4.2,,,True,True,True
214,0x130e4538a1f8618d:0x5bd95743128e9d4e,8f3f30453505d9e,35.91189779999999,14.495973600000001,Kwik Mart Food Store,{store},{shopping},ChIJjWH4oThFDhMRTp2OEkNX2Vs,{Blanche Huber StSliemaMalta},Europe/Malta,False,False,,,35621520685.0,,26.0,4.6,,,True,True,True
215,0x130e453955f15617:0x8d746f41d44f8c12,8f3f304535686cb,35.9122523,14.5014234,194 Triq Rodolfu,,,ChIJF1bxVTlFDhMREoxP1EFvdI0,{Tas-SliemaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
216,0x130e45b881ee0cb3:0x815bf9218665a089,8f3f30453569440,35.9124037,14.501803200000001,George's Store,{convenience_storegrocery_storeliquor_store},{groceries},ChIJswzugbhFDhMRiaBlhiH5W4E,{70 Triq Il Kbira Sliema MT SLM 154070 Triq Il - KbiraTas-SliemaMalta},Europe/Malta,False,False,,,35621332174.0,http://george-s-store.business.site/,4.0,3.3,,,True,True,True
217,0x130e45395153d081:0xec6787b8328068d4,8f3f3045356abb1,35.9121976,14.501073199999999,191 Triq Rodolfu,,,ChIJgdBTUTlFDhMR1GiAMriHZ-w,{Tas-SliemaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
218,0x130e453ea9e76921:0xc8ef369d68a69fdb,8f3f3045356d40a,35.9127864,14.5014291,Maypole Sliema,{convenience_store},{groceries},ChIJIWnnqT5FDhMR25-maJ0278g,{Triq Sir Adrian DingliSliemaMalta},Europe/Malta,False,False,,,35622581505.0,,41.0,4.5,10.0,10.0,True,True,True
219,0x130e453c01dd140b:0xbe52619a1532e5a,8f3f3045356d4dd,35.9127213,14.501465099999999,Miracle Foods Sliema,{frozen_food_storefood_products_supplier},{wholesalergroceries},ChIJCxTdATxFDhMRWi5ToRkm5Qs,{Triq Sir Adrian DingliSliemaMalta},Europe/Malta,False,False,,,35625582465.0,http://www.miraclefoods.com.mt/,72.0,4.6,15.0,15.0,True,True,True
220,0x130e4525449b1c9b:0xc30141cdbc076c0b,8f3f30453620699,35.907117,14.508347,Bonavia Offset Printers,{commercial_printergraphic_designer},{service},ChIJmxybRCVFDhMRC2wHvM1BAcM,{Tigne Seafront SLIEMASLM 3012Malta},Europe/Malta,False,False,,,35621330652.0,https://www.bonaviaprinters.com/,15.0,4.5,,,False,True,False
221,0x130e4525391b83bd:0x8e64cfd286b0304a,8f3f30453624c5c,35.907821500000004,14.507874,LABRANDA Rocca Nettuno Suites,{hotel},{tourism},ChIJvYMbOSVFDhMRSjCwhtLPZI4,{Matthew Pulis Street Sliema SLM3052Malta},Europe/Malta,True,False,,,35621344932.0,https://www.labranda.com/rocca-nettuno-suites,383.0,3.5,,,False,False,False
222,0x130e45a7fb6c4a9f:0x27e8e3c728481e0b,8f3f3045362a85a,35.9067429,14.5095693,Mediterranean Court,{lodging},{misc},ChIJn0ps-6dFDhMRCx5IKMfj6Cc,{Tigné SeafrontSliemaMalta},Europe/Malta,False,False,,,,,1.0,3.0,,,False,False,False
223,0x130e4525648b1189:0x8450119c56aa52ae,8f3f3045362ad8c,35.9066475,14.5092693,The Terrace Restaurant,{restaurant},{food},ChIJiRGLZCVFDhMRrlKqVpwRUIQ,{Tigné SeafrontSliemaMalta},Europe/Malta,True,False,,3.0,35679767838.0,http://www.terracerestaurant.mt/,551.0,4.0,,,False,False,False
224,0x130e45523fe99caf:0xc1d717cac63f41c7,8f3f3045367494a,35.907299,14.511014000000001,Guess,{clothing_store},{shopping},ChIJr5zpP1JFDhMRx0E_xsoX18E,{SliemaMalta},Europe/Malta,False,False,0x130e4525bc9b0d09:0x52eb525e76ed37dc,3.0,,https://www.guess.eu/,5.0,4.6,,,False,True,False
225,0x130e4525313284cd:0x74fab348121af42f,8f3f3045370a762,35.9080844,14.507770800000001,HB mini market Convinience shop,{convenience_store},{groceries},ChIJzYQyMSVFDhMRL_QaEkiz-nQ,{Triq Mattew PulisSliemaMalta},Europe/Malta,False,False,,,,,2.0,4.5,,,False,True,False
226,0x130e4524d863accb:0x59b5320a6f75ae7b,8f3f3045370d1b5,35.9090531,14.508136499999999,Triq Tigne',,,ChIJy6xj2CRFDhMRe651bwoytVk,{Tas-SliemaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
227,0x130e453ae07e782d:0x47a7674276c8f2cf,8f3f3045370dcec,35.909062899999995,14.508104500000002,inlingua Malta,{language_schoolenglish_language_school},{education},ChIJLXh-4DpFDhMRz_LIdkJnp0c,{92 Tigne Towers Tigne StreetSliema SLM 3172Malta},Europe/Malta,False,False,,,35620102000.0,http://www.inlinguamalta.com/,39.0,4.4,,,False,True,False
228,0x130e45485d02b6f9:0x29e69b922ee2852,8f3f3045372141e,35.9100743,14.5065517,Dolce Sicilia Sliema,{coffee_shop},{cafe},ChIJ-bYCXUhFDhMRUijuIrlpngI,{SLM3172 SLM317212 Triq Tigne'Sliema SLM 3172Malta},Europe/Malta,False,False,,,35699068907.0,https://dolce-sicilia-slima.business.site/,226.0,4.6,25.0,25.0,True,True,True
229,0x130e453b2f554637:0xe7aa860f7c3c6c91,8f3f304537236c1,35.909563,14.506549,Gaming Trading LTD,{casino},{entertainment},ChIJN0ZVLztFDhMRkWw8fA-Gquc,{Regent House Office 21 Bisazza StreetTas-Sliema SLM 1640Malta},Europe/Malta,False,False,,,35699985129.0,,1.0,5.0,,,False,False,False
230,0x130e453b40ab3b0b:0x6c58b898162dc5b9,8f3f30453725d8c,35.91067520000001,14.506136600000001,iCentre - Apple Premium Reseller,{computer_storecomputers},{shopping},ChIJCzurQDtFDhMRucUtFpi4WGw,{Tagliaferro CentreHigh StreetSliemaMalta},Europe/Malta,False,False,,,35622564430.0,http://www.icentre.com.mt/,89.0,3.7,15.0,15.0,True,True,True
231,0x130e45014da2fa03:0xf743a120b9194c06,8f3f3045372a8ea,35.9095467,14.507362099999998,SPAR Sliema,{supermarket},{groceries},ChIJA_qiTQFFDhMRBkwZuSChQ_c,{72 Triq Tigne Sliema SLMMalta},Europe/Malta,False,False,,1.0,,http://www.spar.com.mt/,345.0,4.4,15.0,15.0,True,True,True
232,0x130e453b325fde95:0xab93888cadbd0b4b,8f3f3045372e161,35.90991210000001,14.507083499999998,Tanti Opticians,{optician},{medical},ChIJld5fMjtFDhMRSwu9rYyIk6s,{Triq Tigne'SliemaMalta},Europe/Malta,False,False,,,35621335232.0,,6.0,3.7,,,False,False,False
233,0x130e4525a369b70b:0x97db04184cc49842,8f3f3045375b022,35.9075138,14.511266099999999,CIBO Pizzeria,{pizza_restaurantrestaurant},{food},ChIJC7dpoyVFDhMRQpjETBgE25c,{Pjazza TigneSliemaMalta},Europe/Malta,False,False,0x130e4525bc9b0d09:0x52eb525e76ed37dc,2.0,35679990994.0,http://cibo.com.mt/,771.0,4.3,60.0,90.0,True,True,True
234,0x130e4525c08821e7:0xfd04990cc39f6023,8f3f3045375b364,35.907548799999994,14.5115201,The Centre Office building,{corporate_office},{office},ChIJ5yGIwCVFDhMRI2CfwwyZBP0,{Pjazza Tigné Tigné Point TPO 0001Malta},Europe/Malta,False,False,,,,,4.0,4.8,,,False,False,False
235,0x130e4525bf41cc0b:0x4991ff29c2de2b0f,8f3f3045375bacb,35.907554600000005,14.511526199999999,MeDirect,{bank},{service},ChIJC8xBvyVFDhMRDyvewin_kUk,{The Centre Tigné PointTas-Sliema TPO 0001Malta},Europe/Malta,False,False,,,35625574400.0,http://www.medirect.com.mt/,12.0,4.2,,,True,True,True
236,0x130e45405cf2dafb:0xe9ee2048408a40e6,8f3f30453c16902,35.9165754,14.493914800000002,Haze Cafe & Restaurant,{caferestaurant},{foodcafe},ChIJ-9ryXEBFDhMR5kCKQEgg7uk,{George Borg Olivier StSt Julian'sMalta},Europe/Malta,False,True,,,35621389544.0,,160.0,4.0,,,False,True,False
237,0x130e4540e9b1c3c7:0x4db679c31f606cbc,8f3f30453c84aa1,35.9147579,14.493623499999998,NAAR Restobar,{restaurant},{food},ChIJx8Ox6UBFDhMRvGxgH8N5tk0,{1 Triq Censu TaboneSt Julian's STJ 1017Malta},Europe/Malta,False,False,,2.0,35621373412.0,http://naarmalta.com/,1204.0,4.3,,,True,True,True
238,0x130e457071fdfeb9:0x2c417664ababf34b,8f3f30453c8e6c3,35.913646299999996,14.494817000000001,St Julians Court Block B,{lodging},{misc},ChIJuf79cXBFDhMRS_Orq2R2QSw,{Sur Fons StreetSt Julian'sMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
239,0x130e4540b99aace9:0x81cf8ddc6f23f3e8,8f3f30453c8ed02,35.913991100000004,14.494445,Crudo,{cafe},{cafe},ChIJ6ayauUBFDhMR6PMjb9yNz4E,{25 Main Street BallutaSt Julian's SLM 1802Malta},Europe/Malta,False,False,,,35699140837.0,https://www.facebook.com/pg/crudomalta/about/?ref=page_internal,313.0,4.5,25.0,60.0,True,True,True
240,0x130e4540b7047ac1:0xf4c8f155368c0be4,8f3f30453c8ed92,35.913911600000006,14.494381599999999,Balluta Pharmacy,{pharmacy},{medical},ChIJwXoEt0BFDhMR5AuMNlXxyPQ,{WF7V+HQ6St Julian'sMalta},Europe/Malta,False,False,,,35621317888.0,,10.0,2.2,,,True,True,True
241,0x130e456090292c0f:0x29ccc5b71142115,8f3f30453c8ed95,35.913928399999996,14.4943954,La Crema,{cafe},{cafe},ChIJDywpkGBFDhMRFSEUcVvMnAI,{Balluta Buildings26Main StreetSt Julian's Malta},Europe/Malta,False,False,,2.0,393931141989.0,,397.0,4.7,25.0,60.0,True,True,True
242,0x130e45473557a267:0x45a8eaa073359f3f,8f3f30453c9c2e8,35.9133482,14.494118400000001,Bank of Valletta,{bank},{service},ChIJZ6JXNUdFDhMRP581c6DqqEU,{Triq Manwel DimechSt Julian'sMalta},Europe/Malta,False,False,,,35621312020.0,,34.0,2.0,10.0,45.0,True,True,True
243,0x130e4540e6f047e7:0x27a4bd1e0ebb30e0,8f3f30453ca2b80,35.9151979,14.4932617,EF Balluta Bay Residence,{self_catering_accommodation},{tourism},ChIJ50fw5kBFDhMR4DC7Dh69pCc,{51 Censu Tabone Street Balluta baySt Julian'sMalta},Europe/Malta,False,False,,,35699281700.0,http://www.ef.com/maltaschool,48.0,4.2,,,False,False,False
244,0x130e4540e4497d2d:0xb6e339d2e9418417,8f3f30453ca2ba1,35.9152239,14.493265099999999,Bocconcino Caffe and restaurant,{restaurant},{food},ChIJLX1J5EBFDhMRF4RB6dI547Y,{Main StreetSt Julian'sMalta},Europe/Malta,False,False,,2.0,35627370670.0,,500.0,4.2,,,True,True,True
245,0x130e45409b2d9497:0xcf37397c29ff4055,8f3f30453ca8aa3,35.9152246,14.4950825,Piccolo Padre Restaurant,{restaurantitalian_restaurant},{food},ChIJl5Qtm0BFDhMRVUD_KXw5N88,{194-195 Main StreetSliemaMalta},Europe/Malta,False,False,,2.0,35621344875.0,http://www.piccolopadre.com/,1282.0,4.3,90.0,150.0,True,True,True
246,0x130e455cfecafda5:0xc64dbf11c76fae29,8f3f30453cb36c5,35.9139946,14.492716,Malta Marriott Hotel & Spa,{hotelwedding_venue},{tourism},ChIJpf3K_lxFDhMRKa5vxxG_TcY,{Triq Dun Anton Tabone Balluta Bay St. JuliansSTJ 1017Malta},Europe/Malta,False,False,,,35623110000.0,https://www.marriott.com/hotels/travel/mlamc-malta-marriott-hotel-and-spa/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2&y_source=1_NjQ4ODE5Ny03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,876.0,4.5,,,False,False,False
247,0x130e453f16a4fe6d:0xe10f7832f15a4762,8f3f30453cc4496,35.9146333,14.497397400000002,Cara's Cafè,{cafe},{cafe},ChIJbf6kFj9FDhMRYkda8TJ4D-E,{248 Tower RoadSliemaMalta},Europe/Malta,False,True,,2.0,35621343432.0,,385.0,3.8,,,False,True,False
248,0x130e453f15119e7b:0x285a5b4b87690247,8f3f30453cc6a23,35.9145546,14.497525199999998,Plaza Hotel,{hotel},{tourism},ChIJe54RFT9FDhMRRwJph0tbWig,{248 Triq It - TorriTas-SliemaMalta},Europe/Malta,False,False,,,35621341295.0,http://www.plazahotelsmalta.com/,1240.0,3.7,,,False,False,False
249,0x130e4596aabee79f:0xa6f38efbf42368bc,8f3f30453cf0433,35.9146664,14.496262699999997,Zwiit Cravings Cafe,{cafedessert_buffetdonut_shopice_cream_shop},{foodcafe},ChIJn-e-qpZFDhMRvGgj9PuO86Y,{270 Zwiit Churros Home Tower Road SliemaSLM 1600Malta},Europe/Malta,False,False,,,35699237115.0,https://zwiitcravings.business.site/,322.0,4.2,15.0,45.0,True,True,True
250,0x130e453f1507689d:0xc89e924417a707b,8f3f30453cf16c8,35.9145732,14.497164800000002,Vecchia Napoli,{italian_restaurantpizza_delivery_servicepizza_restaurantpizzatakeaway},{food},ChIJnWgHFT9FDhMRe3B6QSTpiQw,{Tower RoadSliemaMalta},Europe/Malta,False,False,,2.0,35621343434.0,http://www.vecchianapoli.com/,1473.0,4.1,,,True,True,True
251,0x130e453e28b60ec3:0x8c21be1fe716fa0d,8f3f30453cf381a,35.9145296,14.4967178,Carlton Hotel Sliema,{hotel},{tourism},ChIJww62KD5FDhMRDfoW5x--IYw,{261 Tower RoadSliemaMalta},Europe/Malta,False,False,,,35621315765.0,http://carltonhotelmalta.com/,446.0,3.7,,,False,False,False
252,0x130e456abcb56fa5:0x4159162f2d792b86,8f3f30453d0e6ec,35.91948920000001,14.4945772,Cavalieri Art Hotel,{hotelbarlidorestaurant},{recreationfoodtourismdrinks},ChIJpW-1vGpFDhMRhit5LS8WWUE,{Spinola Road San ĠiljanSTJ 3019Malta},Europe/Malta,False,False,,,35623180000.0,https://www.cavalierihotel.com/,2019.0,3.9,,,False,False,False
253,0x130e4fd6de09dd05:0xeb23aa7527424778,8f3f30453da6c53,35.9183207,14.490527800000002,Polish Shop Malta,{grocery_storedelifood_producerfood_products_supplier},{foodgrocerieswholesaler},ChIJBd0J3tZPDhMReEdCJ3WqI-s,{3A Lapsi StreetSt Julian'sMalta},Europe/Malta,False,True,,,35679088405.0,http://www.polmalta.com/,37.0,4.8,,,False,False,False
254,0x130e454225d4b261:0x551fa553b77d19a4,8f3f30453db6cc3,35.917406,14.489363,Spinola Park,{corporate_office},{office},ChIJYbLUJUJFDhMRpBl9t1OlH1U,{Triq Mikiel Ang BorgSt Julian'sMalta},Europe/Malta,False,False,,,35627112000.0,http://www.spinolapark.com/,63.0,4.3,,,False,False,False
255,0x130e4f9b74bc8e0f:0xc327573ed2019f98,8f3f30456885481,35.9391914,14.457591399999998,Mediterraneo Marine Park,{tourist_attractionanimal_parktheme_park},{tourismrecreation},ChIJD468dJtPDhMRmJ8B0j5XJ8M,{Tul Il-Kosta Bahar ic-CaghaqNXR 9038Malta},Europe/Malta,False,False,,,35621372218.0,https://mediterraneopark.com/,2174.0,4.1,210.0,210.0,True,True,True
256,0x130e4f99110a2a09:0x508995f71142a5c9,8f3f30456d526ae,35.9372576,14.4519509,Baħar iċ-Ċagħaq,,,ChIJCSoKEZlPDhMRyaVCEfeViVA,{NaxxarMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
257,0x130e5b4bbda270c5:0xd6abb6fc8422b7fa,8f3f3045a4cdc74,35.887389500000005,14.5463264,Triq il-Mulett,,,ChIJxXCivUtbDhMR-rcihPy2q9Y,{Ix-XgħajraMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
258,0x130e5008d52669ef:0x69bd2dd80f0031c4,8f3f3045a5ad291,35.89108,14.539978,Malta Gaming Authority,{government_office},{public_service},ChIJ72km1QhQDhMRxDEAD9gtvWk,{Malta Gaming Authority Building SCM 02-03 Level 4 SmartCity MaltaRicasoli SCM 1001Malta},Europe/Malta,False,False,0x130e5b34c4239a9b:0x9ed95823e82f4935,,35625469000.0,http://www.mga.org.mt/,33.0,2.1,,,False,True,False
259,0x130e5b4a41e2ebd5:0x17a300f6683c7fa3,8f3f3045a794405,35.886828200000004,14.5472391,Xgħajra,,,ChIJ1eviQUpbDhMRo388aPYAoxc,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
260,0x130e509588fdd0ad:0xbb169f3ba10ab053,8f3f304c0064c86,35.832848799999994,14.454862099999998,Qrendi,,,ChIJrdD9iJVQDhMRU7AKoTufFrs,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
261,0x130e50b456679b8f:0x10446cbcdb40be86,8f3f304c0685129,35.819934,14.452402,Coast @ Cassarini Restaurant,{mediterranean_restaurant},{food},ChIJj5tnVrRQDhMRhr5A27xsRBA,{Triq is-SajjiedaWied iz Zurrieq il-Qrendi QRD 3043Malta},Europe/Malta,False,False,,2.0,35699207911.0,https://www.facebook.com/coastcassarini,505.0,4.6,90.0,180.0,True,True,True
262,0x130e5b6de6a24e33:0x4e224f2a3601dcec,8f3f304c1192c48,35.8308192,14.474950199999999,Zurrieq Police Station,{civil_police},{public_service},ChIJM06i5m1bDhMR7NwBNipPIk4,{Triq Santa KaterinaZurrieqMalta},Europe/Malta,False,False,,,,,1.0,5.0,,,False,False,False
263,0x130e5160c88f87af:0xf0fbb41cce24be82,8f3f304c14346d9,35.8265905,14.4708843,Nigret Self Service Grocery,{grocery_store},{groceries},ChIJr4ePyGBRDhMRgr4kzhy0-_A,{3 Triq Wied BabuZurrieqMalta},Europe/Malta,False,False,,,,,12.0,4.5,15.0,15.0,False,True,False
264,0x130e5a0986ce53e1:0x6d2e0b43064fc809,8f3f304c156162e,35.830185799999995,14.4748296,Salus Pharmacy,{pharmacy},{medical},ChIJ4VPOhglaDhMRCchPBkMLLm0,{35/36Misrah Ir-RepubblikaIż-Żurrieq ZRQ 1012Malta},Europe/Malta,False,False,,,35621680761.0,https://www.pharmacy.com.mt/zurrieq/salus-pharmacy/,5.0,4.8,15.0,15.0,True,True,True
265,0x130e5a0d16c2958d:0xcf1567d8059c1c40,8f3f304c16a3872,35.821630600000006,14.481064800000002,Zurrieq,,,ChIJjZXCFg1aDhMRQBycBdhnFc8,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
266,0x130e5a72808b3e23:0xb70cd39b5f96da83,8f3f304c1b93d12,35.8370234,14.483391000000001,Lidl,{supermarket},{groceries},ChIJIz6LgHJaDhMRg9qWX5vTDLc,{Triq San Ġwann snc Zurrieq ZRQ02Malta},Europe/Malta,False,False,,,35680062777.0,https://www.lidl.com.mt/,1151.0,4.5,30.0,30.0,True,True,True
267,0x130e50a920b9cddf:0x2faa2e911fbf88a0,8f3f304c394c703,35.822851899999996,14.4676899,Ġnien Il-Ġibjun,{park},{recreation},ChIJ3825IKlQDhMRoIi_H5Euqi8,{Triq Il-Mitħna Tal-QaretZurrieqMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
268,0x130e50e4d17a28a5:0xcc0f7f816cbbf067,8f3f304c4113008,35.8523122,14.4333098,Tracgozo,{car_rental_agency},{automobile},ChIJpSh60eRQDhMRZ_C7bIF_D8w,{Triq Patri Guzepp DeliaSiggiewiMalta},Europe/Malta,False,False,,,35621563021.0,https://www.tracgozo.com/,,,,,False,False,False
